nav_id,amfi_code,date,nav
37844,120503,2024-05-11,90.1218
37845,120503,2024-05-12,90.1218
37846,120503,2024-05-13,90.7422
37847,120503,2024-05-14,90.9249
37848,120503,2024-05-15,91.3594
37849,120503,2024-05-16,90.7966
37850,120503,2024-05-17,90.1878
37851,120503,2024-05-18,90.1878
37852,120503,2024-05-19,90.1878
37853,120503,2024-05-20,90.9899
37854,120503,2024-05-21,90.9731
37855,120503,2024-05-22,91.2492
37856,120503,2024-05-23,91.0499
37857,120503,2024-05-24,91.8218
37858,120503,2024-05-25,91.8218
37859,120503,2024-05-26,91.8218
37860,120503,2024-05-27,91.378
37861,120503,2024-05-28,91.3159
37862,120503,2024-05-29,91.9985
37863,120503,2024-05-30,93.0031
37864,120503,2024-05-31,92.6223
37865,120503,2024-06-01,92.6223
37866,120503,2024-06-02,92.6223
37867,120503,2024-06-03,94.2856
37868,120503,2024-06-04,94.5952
37869,120503,2024-06-05,93.7775
37870,120503,2024-06-06,94.1318
37871,120503,2024-06-07,93.8628
37872,120503,2024-06-08,93.8628
37873,120503,2024-06-09,93.8628
37874,120503,2024-06-10,94.2714
37875,120503,2024-06-11,94.2844
37876,120503,2024-06-12,94.3949
37877,120503,2024-06-13,93.6873
37878,120503,2024-06-14,94.5577
37879,120503,2024-06-15,94.5577
37880,120503,2024-06-16,94.5577
37881,120503,2024-06-17,93.6468
37882,120503,2024-06-18,92.7834
37883,120503,2024-06-19,93.1325
37884,120503,2024-06-20,94.5071
37885,120503,2024-06-21,94.2623
37886,120503,2024-06-22,94.2623
37887,120503,2024-06-23,94.2623
37888,120503,2024-06-24,94.8958
37889,120503,2024-06-25,95.8477
37890,120503,2024-06-26,96.5887
37891,120503,2024-06-27,96.3737
37892,120503,2024-06-28,95.5
37893,120503,2024-06-29,95.5
37894,120503,2024-06-30,95.5
37895,120503,2024-07-01,93.7071
37896,120503,2024-07-02,93.5384
37897,120503,2024-07-03,94.564
37898,120503,2024-07-04,93.6795
37899,120503,2024-07-05,94.3084
37900,120503,2024-07-06,94.3084
37901,120503,2024-07-07,94.3084
37902,120503,2024-07-08,93.5697
37903,120503,2024-07-09,93.7056
37904,120503,2024-07-10,94.341
37905,120503,2024-07-11,93.8423
37906,120503,2024-07-12,94.032
37907,120503,2024-07-13,94.032
37908,120503,2024-07-14,94.032
37909,120503,2024-07-15,93.7367
37910,120503,2024-07-16,94.3701
37911,120503,2024-07-17,94.615
37912,120503,2024-07-18,94.711
37913,120503,2024-07-19,96.0712
37914,120503,2024-07-20,96.0712
37915,120503,2024-07-21,96.0712
37916,120503,2024-07-22,96.6838
37917,120503,2024-07-23,96.1466
37918,120503,2024-07-24,96.1234
37919,120503,2024-07-25,96.1086
37920,120503,2024-07-26,96.2263
37921,120503,2024-07-27,96.2263
37922,120503,2024-07-28,96.2263
37923,120503,2024-07-29,98.4435
37924,120503,2024-07-30,98.817
37925,120503,2024-07-31,97.1086
37926,120503,2024-08-01,96.6948
37927,120503,2024-08-02,95.1099
37928,120503,2024-08-03,95.1099
37929,120503,2024-08-04,95.1099
37930,120503,2024-08-05,94.8826
37931,120503,2024-08-06,93.2823
37932,120503,2024-08-07,92.6157
37933,120503,2024-08-08,91.4291
37934,120503,2024-08-09,91.7867
37935,120503,2024-08-10,91.7867
37936,120503,2024-08-11,91.7867
37937,120503,2024-08-12,91.8345
37938,120503,2024-08-13,92.1277
37939,120503,2024-08-14,92.0903
37940,120503,2024-08-15,91.0118
37941,120503,2024-08-16,91.4721
37942,120503,2024-08-17,91.4721
37943,120503,2024-08-18,91.4721
37944,120503,2024-08-19,93.084
37945,120503,2024-08-20,93.4687
37946,120503,2024-08-21,93.1663
37947,120503,2024-08-22,92.0478
37948,120503,2024-08-23,91.3607
37949,120503,2024-08-24,91.3607
37950,120503,2024-08-25,91.3607
37951,120503,2024-08-26,91.7738
37952,120503,2024-08-27,92.6942
37953,120503,2024-08-28,92.9557
37954,120503,2024-08-29,93.662
37955,120503,2024-08-30,94.2971
37956,120503,2024-08-31,94.2971
37957,120503,2024-09-01,94.2971
37958,120503,2024-09-02,94.7681
37959,120503,2024-09-03,94.268
37960,120503,2024-09-04,94.4614
37961,120503,2024-09-05,93.8057
37962,120503,2024-09-06,93.8685
37963,120503,2024-09-07,93.8685
37964,120503,2024-09-08,93.8685
37965,120503,2024-09-09,94.1914
37966,120503,2024-09-10,95.6457
37967,120503,2024-09-11,94.596
37968,120503,2024-09-12,95.0476
37969,120503,2024-09-13,96.3471
37970,120503,2024-09-14,96.3471
37971,120503,2024-09-15,96.3471
37972,120503,2024-09-16,97.0441
37973,120503,2024-09-17,97.81
37974,120503,2024-09-18,98.369
37975,120503,2024-09-19,99.5532
37976,120503,2024-09-20,98.6538
37977,120503,2024-09-21,98.6538
37978,120503,2024-09-22,98.6538
37979,120503,2024-09-23,97.5056
37980,120503,2024-09-24,97.5505
37981,120503,2024-09-25,95.7582
37982,120503,2024-09-26,96.8531
37983,120503,2024-09-27,97.952
37984,120503,2024-09-28,97.952
37985,120503,2024-09-29,97.952
37986,120503,2024-09-30,97.6287
37987,120503,2024-10-01,97.3602
37988,120503,2024-10-02,97.3483
37989,120503,2024-10-03,97.4432
37990,120503,2024-10-04,97.6029
37991,120503,2024-10-05,97.6029
37992,120503,2024-10-06,97.6029
37993,120503,2024-10-07,98.1352
37994,120503,2024-10-08,98.0365
37995,120503,2024-10-09,98.9064
37996,120503,2024-10-10,99.3474
37997,120503,2024-10-11,98.868
37998,120503,2024-10-12,98.868
37999,120503,2024-10-13,98.868
38000,120503,2024-10-14,100.0906
38001,120503,2024-10-15,98.9498
38002,120503,2024-10-16,98.9205
38003,120503,2024-10-17,99.8191
38004,120503,2024-10-18,99.2358
38005,120503,2024-10-19,99.2358
38006,120503,2024-10-20,99.2358
38007,120503,2024-10-21,99.5584
38008,120503,2024-10-22,100.0882
38009,120503,2024-10-23,99.3828
38010,120503,2024-10-24,99.3705
38011,120503,2024-10-25,99.2847
38012,120503,2024-10-26,99.2847
38013,120503,2024-10-27,99.2847
38014,120503,2024-10-28,98.8537
38015,120503,2024-10-29,100.9329
38016,120503,2024-10-30,100.3076
38017,120503,2024-10-31,101.2528
38018,120503,2024-11-01,100.9547
38019,120503,2024-11-02,100.9547
38020,120503,2024-11-03,100.9547
38021,120503,2024-11-04,100.0434
38022,120503,2024-11-05,100.1859
38023,120503,2024-11-06,100.813
38024,120503,2024-11-07,101.6872
38025,120503,2024-11-08,103.1511
38026,120503,2024-11-09,103.1511
38027,120503,2024-11-10,103.1511
38028,120503,2024-11-11,105.9202
38029,120503,2024-11-12,106.2092
38030,120503,2024-11-13,105.6444
38031,120503,2024-11-14,106.1219
38032,120503,2024-11-15,105.9277
38033,120503,2024-11-16,105.9277
38034,120503,2024-11-17,105.9277
38035,120503,2024-11-18,106.8514
38036,120503,2024-11-19,105.6905
38037,120503,2024-11-20,107.9769
38038,120503,2024-11-21,108.8513
38039,120503,2024-11-22,107.302
38040,120503,2024-11-23,107.302
38041,120503,2024-11-24,107.302
38042,120503,2024-11-25,106.6882
38043,120503,2024-11-26,107.5142
38044,120503,2024-11-27,108.6915
38045,120503,2024-11-28,107.5342
38046,120503,2024-11-29,108.2684
38047,120503,2024-11-30,108.2684
38048,120503,2024-12-01,108.2684
38049,120503,2024-12-02,106.4798
38050,120503,2024-12-03,106.4509
38051,120503,2024-12-04,107.5555
38052,120503,2024-12-05,107.0888
38053,120503,2024-12-06,105.7296
38054,120503,2024-12-07,105.7296
38055,120503,2024-12-08,105.7296
38056,120503,2024-12-09,105.9206
38057,120503,2024-12-10,105.4116
38058,120503,2024-12-11,106.0532
38059,120503,2024-12-12,105.2827
38060,120503,2024-12-13,104.6217
38061,120503,2024-12-14,104.6217
38062,120503,2024-12-15,104.6217
38063,120503,2024-12-16,102.8265
38064,120503,2024-12-17,103.0339
38065,120503,2024-12-18,102.9408
38066,120503,2024-12-19,101.9202
38067,120503,2024-12-20,102.1472
38068,120503,2024-12-21,102.1472
38069,120503,2024-12-22,102.1472
38070,120503,2024-12-23,103.1298
38071,120503,2024-12-24,102.9871
38072,120503,2024-12-25,103.2842
38073,120503,2024-12-26,103.5869
38074,120503,2024-12-27,102.5454
38075,120503,2024-12-28,102.5454
38076,120503,2024-12-29,102.5454
38077,120503,2024-12-30,104.4761
38078,120503,2024-12-31,104.0969
38079,120503,2025-01-01,104.755
38080,120503,2025-01-02,105.5225
38081,120503,2025-01-03,105.447
38082,120503,2025-01-04,105.447
38083,120503,2025-01-05,105.447
38084,120503,2025-01-06,106.0675
38085,120503,2025-01-07,106.3526
38086,120503,2025-01-08,105.0854
38087,120503,2025-01-09,104.8319
38088,120503,2025-01-10,104.321
38089,120503,2025-01-11,104.321
38090,120503,2025-01-12,104.321
38091,120503,2025-01-13,103.9506
38092,120503,2025-01-14,102.815
38093,120503,2025-01-15,103.8951
38094,120503,2025-01-16,105.4277
38095,120503,2025-01-17,106.3959
38096,120503,2025-01-18,106.3959
38097,120503,2025-01-19,106.3959
38098,120503,2025-01-20,107.6503
38099,120503,2025-01-21,107.379
38100,120503,2025-01-22,106.8332
38101,120503,2025-01-23,106.1569
38102,120503,2025-01-24,106.8167
38103,120503,2025-01-25,106.8167
38104,120503,2025-01-26,106.8167
38105,120503,2025-01-27,107.086
38106,120503,2025-01-28,107.0683
38107,120503,2025-01-29,108.3542
38108,120503,2025-01-30,108.798
38109,120503,2025-01-31,108.052
38110,120503,2025-02-01,108.052
38111,120503,2025-02-02,108.052
38112,120503,2025-02-03,107.4605
38113,120503,2025-02-04,108.1645
38114,120503,2025-02-05,109.2192
38115,120503,2025-02-06,109.8085
38116,120503,2025-02-07,111.7185
38117,120503,2025-02-08,111.7185
38118,120503,2025-02-09,111.7185
38119,120503,2025-02-10,113.3996
38120,120503,2025-02-11,113.9003
38121,120503,2025-02-12,113.1194
38122,120503,2025-02-13,111.8777
38123,120503,2025-02-14,111.5537
38124,120503,2025-02-15,111.5537
38125,120503,2025-02-16,111.5537
38126,120503,2025-02-17,112.3551
38127,120503,2025-02-18,114.2387
38128,120503,2025-02-19,114.7192
38129,120503,2025-02-20,115.9676
38130,120503,2025-02-21,115.7766
38131,120503,2025-02-22,115.7766
38132,120503,2025-02-23,115.7766
38133,120503,2025-02-24,116.4744
38134,120503,2025-02-25,117.3837
38135,120503,2025-02-26,115.4117
38136,120503,2025-02-27,115.051
38137,120503,2025-02-28,116.0785
38138,120503,2025-03-01,116.0785
38139,120503,2025-03-02,116.0785
38140,120503,2025-03-03,116.4199
38141,120503,2025-03-04,115.2573
38142,120503,2025-03-05,112.8716
38143,120503,2025-03-06,112.5662
38144,120503,2025-03-07,112.5532
38145,120503,2025-03-08,112.5532
38146,120503,2025-03-09,112.5532
38147,120503,2025-03-10,111.7368
38148,120503,2025-03-11,111.9356
38149,120503,2025-03-12,112.4946
38150,120503,2025-03-13,113.2204
38151,120503,2025-03-14,110.9495
38152,120503,2025-03-15,110.9495
38153,120503,2025-03-16,110.9495
38154,120503,2025-03-17,109.7275
38155,120503,2025-03-18,109.4896
38156,120503,2025-03-19,110.1003
38157,120503,2025-03-20,110.6334
38158,120503,2025-03-21,111.1521
38159,120503,2025-03-22,111.1521
38160,120503,2025-03-23,111.1521
38161,120503,2025-03-24,110.834
38162,120503,2025-03-25,110.5712
38163,120503,2025-03-26,109.92
38164,120503,2025-03-27,110.7243
38165,120503,2025-03-28,109.8858
38166,120503,2025-03-29,109.8858
38167,120503,2025-03-30,109.8858
38168,120503,2025-03-31,110.7698
38169,120503,2025-04-01,111.0303
38170,120503,2025-04-02,111.0434
38171,120503,2025-04-03,110.4591
38172,120503,2025-04-04,109.2028
38173,120503,2025-04-05,109.2028
38174,120503,2025-04-06,109.2028
38175,120503,2025-04-07,108.6369
38176,120503,2025-04-08,108.3771
38177,120503,2025-04-09,106.191
38178,120503,2025-04-10,106.061
38179,120503,2025-04-11,106.9844
38180,120503,2025-04-12,106.9844
38181,120503,2025-04-13,106.9844
38182,120503,2025-04-14,107.5764
38183,120503,2025-04-15,107.1619
38184,120503,2025-04-16,107.2616
38185,120503,2025-04-17,106.7918
38186,120503,2025-04-18,106.9872
38187,120503,2025-04-19,106.9872
38188,120503,2025-04-20,106.9872
38189,120503,2025-04-21,108.5062
38190,120503,2025-04-22,109.4935
38191,120503,2025-04-23,110.0543
38192,120503,2025-04-24,109.6335
38193,120503,2025-04-25,110.4179
38194,120503,2025-04-26,110.4179
38195,120503,2025-04-27,110.4179
38196,120503,2025-04-28,108.8435
38197,120503,2025-04-29,108.6576
38198,120503,2025-04-30,109.2748
38199,120503,2025-05-01,110.0474
38200,120503,2025-05-02,110.7566
38201,120503,2025-05-03,110.7566
38202,120503,2025-05-04,110.7566
38203,120503,2025-05-05,111.1023
38204,120503,2025-05-06,110.9679
38205,120503,2025-05-07,111.5532
38206,120503,2025-05-08,110.6767
38207,120503,2025-05-09,109.912
38208,120503,2025-05-10,109.912
38209,120503,2025-05-11,109.912
38210,120503,2025-05-12,110.0286
38211,120503,2025-05-13,110.2537
38212,120503,2025-05-14,108.5487
38213,120503,2025-05-15,109.0416
38214,120503,2025-05-16,109.8439
38215,120503,2025-05-17,109.8439
38216,120503,2025-05-18,109.8439
38217,120503,2025-05-19,109.8256
38218,120503,2025-05-20,112.2076
38219,120503,2025-05-21,111.5914
38220,120503,2025-05-22,111.294
38221,120503,2025-05-23,110.9641
38222,120503,2025-05-24,110.9641
38223,120503,2025-05-25,110.9641
38224,120503,2025-05-26,110.9468
38225,120503,2025-05-27,110.6827
38226,120503,2025-05-28,109.3744
38227,120503,2025-05-29,108.9046
38228,120503,2025-05-30,108.867
38229,120503,2025-05-31,108.867
38230,120503,2025-06-01,108.867
38231,120503,2025-06-02,110.1098
38232,120503,2025-06-03,112.3272
38233,120503,2025-06-04,113.7166
38234,120503,2025-06-05,112.9999
38235,120503,2025-06-06,112.3666
38236,120503,2025-06-07,112.3666
38237,120503,2025-06-08,112.3666
38238,120503,2025-06-09,112.2667
38239,120503,2025-06-10,114.1064
38240,120503,2025-06-11,113.9989
38241,120503,2025-06-12,112.7302
38242,120503,2025-06-13,112.2909
38243,120503,2025-06-14,112.2909
38244,120503,2025-06-15,112.2909
38245,120503,2025-06-16,113.1015
38246,120503,2025-06-17,113.8505
38247,120503,2025-06-18,113.7083
38248,120503,2025-06-19,114.4547
38249,120503,2025-06-20,112.2409
38250,120503,2025-06-21,112.2409
38251,120503,2025-06-22,112.2409
38252,120503,2025-06-23,112.4017
38253,120503,2025-06-24,113.3166
38254,120503,2025-06-25,112.5453
38255,120503,2025-06-26,111.7759
38256,120503,2025-06-27,110.0078
38257,120503,2025-06-28,110.0078
38258,120503,2025-06-29,110.0078
38259,120503,2025-06-30,111.6187
38260,120503,2025-07-01,110.9693
38261,120503,2025-07-02,111.2628
38262,120503,2025-07-03,111.9147
38263,120503,2025-07-04,113.4757
38264,120503,2025-07-05,113.4757
38265,120503,2025-07-06,113.4757
38266,120503,2025-07-07,113.3802
38267,120503,2025-07-08,112.9003
38268,120503,2025-07-09,113.1311
38269,120503,2025-07-10,114.4786
38270,120503,2025-07-11,114.3659
38271,120503,2025-07-12,114.3659
38272,120503,2025-07-13,114.3659
38273,120503,2025-07-14,113.4654
38274,120503,2025-07-15,111.9918
38275,120503,2025-07-16,110.8492
38276,120503,2025-07-17,111.7551
38277,120503,2025-07-18,111.497
38278,120503,2025-07-19,111.497
38279,120503,2025-07-20,111.497
38280,120503,2025-07-21,110.9585
38281,120503,2025-07-22,110.317
38282,120503,2025-07-23,110.4567
38283,120503,2025-07-24,110.2806
38284,120503,2025-07-25,110.072
38285,120503,2025-07-26,110.072
38286,120503,2025-07-27,110.072
38287,120503,2025-07-28,111.4471
38288,120503,2025-07-29,113.0274
38289,120503,2025-07-30,111.4914
38290,120503,2025-07-31,111.8716
38291,120503,2025-08-01,111.1651
38292,120503,2025-08-02,111.1651
38293,120503,2025-08-03,111.1651
38294,120503,2025-08-04,110.9792
38295,120503,2025-08-05,111.3398
38296,120503,2025-08-06,111.1885
38297,120503,2025-08-07,111.4722
38298,120503,2025-08-08,112.1936
38299,120503,2025-08-09,112.1936
38300,120503,2025-08-10,112.1936
38301,120503,2025-08-11,112.5435
38302,120503,2025-08-12,111.961
38303,120503,2025-08-13,111.3989
38304,120503,2025-08-14,110.0502
38305,120503,2025-08-15,109.2809
38306,120503,2025-08-16,109.2809
38307,120503,2025-08-17,109.2809
38308,120503,2025-08-18,111.2457
38309,120503,2025-08-19,110.5284
38310,120503,2025-08-20,109.4277
38311,120503,2025-08-21,109.7935
38312,120503,2025-08-22,109.7433
38313,120503,2025-08-23,109.7433
38314,120503,2025-08-24,109.7433
38315,120503,2025-08-25,109.6106
38316,120503,2025-08-26,111.0385
38317,120503,2025-08-27,111.6351
38318,120503,2025-08-28,111.1719
38319,120503,2025-08-29,110.8136
38320,120503,2025-08-30,110.8136
38321,120503,2025-08-31,110.8136
38322,120503,2025-09-01,110.3805
38323,120503,2025-09-02,111.2927
38324,120503,2025-09-03,111.0479
38325,120503,2025-09-04,109.362
38326,120503,2025-09-05,109.3718
38327,120503,2025-09-06,109.3718
38328,120503,2025-09-07,109.3718
38329,120503,2025-09-08,107.9549
38330,120503,2025-09-09,110.1114
38331,120503,2025-09-10,109.234
38332,120503,2025-09-11,109.1345
38333,120503,2025-09-12,109.4397
38334,120503,2025-09-13,109.4397
38335,120503,2025-09-14,109.4397
38336,120503,2025-09-15,109.2178
38337,120503,2025-09-16,108.995
38338,120503,2025-09-17,109.4577
38339,120503,2025-09-18,110.9982
38340,120503,2025-09-19,111.8097
38341,120503,2025-09-20,111.8097
38342,120503,2025-09-21,111.8097
38343,120503,2025-09-22,113.3356
38344,120503,2025-09-23,112.3523
38345,120503,2025-09-24,112.7253
38346,120503,2025-09-25,112.938
38347,120503,2025-09-26,113.3467
38348,120503,2025-09-27,113.3467
38349,120503,2025-09-28,113.3467
38350,120503,2025-09-29,114.79
38351,120503,2025-09-30,114.6258
38352,120503,2025-10-01,114.2755
38353,120503,2025-10-02,114.8742
38354,120503,2025-10-03,113.1451
38355,120503,2025-10-04,113.1451
38356,120503,2025-10-05,113.1451
38357,120503,2025-10-06,112.9673
38358,120503,2025-10-07,112.8919
38359,120503,2025-10-08,112.0371
38360,120503,2025-10-09,113.1448
38361,120503,2025-10-10,112.1476
38362,120503,2025-10-11,112.1476
38363,120503,2025-10-12,112.1476
38364,120503,2025-10-13,112.0711
38365,120503,2025-10-14,112.4192
38366,120503,2025-10-15,113.8278
38367,120503,2025-10-16,113.876
38368,120503,2025-10-17,114.8793
38369,120503,2025-10-18,114.8793
38370,120503,2025-10-19,114.8793
38371,120503,2025-10-20,115.6509
38372,120503,2025-10-21,115.8366
38373,120503,2025-10-22,114.7881
38374,120503,2025-10-23,113.4035
38375,120503,2025-10-24,113.5686
38376,120503,2025-10-25,113.5686
38377,120503,2025-10-26,113.5686
38378,120503,2025-10-27,113.0847
38379,120503,2025-10-28,114.064
38380,120503,2025-10-29,114.8761
38381,120503,2025-10-30,114.7484
38382,120503,2025-10-31,113.6413
38383,120503,2025-11-01,113.6413
38384,120503,2025-11-02,113.6413
38385,120503,2025-11-03,114.2133
38386,120503,2025-11-04,113.2509
38387,120503,2025-11-05,112.554
38388,120503,2025-11-06,111.6435
38389,120503,2025-11-07,111.5648
38390,120503,2025-11-08,111.5648
38391,120503,2025-11-09,111.5648
38392,120503,2025-11-10,112.7803
38393,120503,2025-11-11,112.8335
38394,120503,2025-11-12,112.4513
38395,120503,2025-11-13,111.0057
38396,120503,2025-11-14,111.605
38397,120503,2025-11-15,111.605
38398,120503,2025-11-16,111.605
38399,120503,2025-11-17,110.8968
38400,120503,2025-11-18,111.069
38401,120503,2025-11-19,110.7797
38402,120503,2025-11-20,111.6592
38403,120503,2025-11-21,111.562
38404,120503,2025-11-22,111.562
38405,120503,2025-11-23,111.562
38406,120503,2025-11-24,111.5616
38407,120503,2025-11-25,112.0984
38408,120503,2025-11-26,114.2597
38409,120503,2025-11-27,115.2179
38410,120503,2025-11-28,115.1873
38411,120503,2025-11-29,115.1873
38412,120503,2025-11-30,115.1873
38413,120503,2025-12-01,115.25
38414,120503,2025-12-02,114.777
38415,120503,2025-12-03,113.8781
38416,120503,2025-12-04,113.3828
38417,120503,2025-12-05,112.6714
38418,120503,2025-12-06,112.6714
38419,120503,2025-12-07,112.6714
38420,120503,2025-12-08,113.381
38421,120503,2025-12-09,112.3729
38422,120503,2025-12-10,113.7606
38423,120503,2025-12-11,114.5767
38424,120503,2025-12-12,114.6566
38425,120503,2025-12-13,114.6566
38426,120503,2025-12-14,114.6566
38427,120503,2025-12-15,114.7161
38428,120503,2025-12-16,114.2126
38429,120503,2025-12-17,114.544
38430,120503,2025-12-18,115.7081
38431,120503,2025-12-19,115.0522
38432,120503,2025-12-20,115.0522
38433,120503,2025-12-21,115.0522
38434,120503,2025-12-22,113.5653
38435,120503,2025-12-23,114.3308
38436,120503,2025-12-24,114.7175
38437,120503,2025-12-25,113.6484
38438,120503,2025-12-26,112.9739
38439,120503,2025-12-27,112.9739
38440,120503,2025-12-28,112.9739
38441,120503,2025-12-29,112.1791
38442,120503,2025-12-30,111.5221
38443,120503,2025-12-31,111.2615
38444,120503,2026-01-01,111.0576
38445,120503,2026-01-02,110.479
38446,120503,2026-01-03,110.479
38447,120503,2026-01-04,110.479
38448,120503,2026-01-05,109.7994
38449,120503,2026-01-06,109.6346
38450,120503,2026-01-07,109.8535
38451,120503,2026-01-08,109.604
38452,120503,2026-01-09,110.7869
38453,120503,2026-01-10,110.7869
38454,120503,2026-01-11,110.7869
38455,120503,2026-01-12,111.3419
38456,120503,2026-01-13,109.8473
38457,120503,2026-01-14,110.4128
38458,120503,2026-01-15,111.0613
38459,120503,2026-01-16,110.6934
38460,120503,2026-01-17,110.6934
38461,120503,2026-01-18,110.6934
38462,120503,2026-01-19,109.2997
38463,120503,2026-01-20,109.3639
38464,120503,2026-01-21,109.4129
38465,120503,2026-01-22,108.3918
38466,120503,2026-01-23,107.0686
38467,120503,2026-01-24,107.0686
38468,120503,2026-01-25,107.0686
38469,120503,2026-01-26,107.0412
38470,120503,2026-01-27,106.8765
38471,120503,2026-01-28,106.5388
38472,120503,2026-01-29,106.5154
38473,120503,2026-01-30,105.539
38474,120503,2026-01-31,105.539
38475,120503,2026-02-01,105.539
38476,120503,2026-02-02,105.1893
38477,120503,2026-02-03,105.7397
38478,120503,2026-02-04,105.4683
38479,120503,2026-02-05,103.9781
38480,120503,2026-02-06,103.599
38481,120503,2026-02-07,103.599
38482,120503,2026-02-08,103.599
38483,120503,2026-02-09,102.6788
38484,120503,2026-02-10,102.9741
38485,120503,2026-02-11,103.3173
38486,120503,2026-02-12,101.8694
38487,120503,2026-02-13,102.6065
38488,120503,2026-02-14,102.6065
38489,120503,2026-02-15,102.6065
38490,120503,2026-02-16,101.6575
38491,120503,2026-02-17,103.1182
38492,120503,2026-02-18,103.127
38493,120503,2026-02-19,102.0523
38494,120503,2026-02-20,101.0817
38495,120503,2026-02-21,101.0817
38496,120503,2026-02-22,101.0817
38497,120503,2026-02-23,101.4449
38498,120503,2026-02-24,101.1475
38499,120503,2026-02-25,101.1135
38500,120503,2026-02-26,102.6149
38501,120503,2026-02-27,102.0367
38502,120503,2026-02-28,102.0367
38503,120503,2026-03-01,102.0367
38504,120503,2026-03-02,102.1433
38505,120503,2026-03-03,103.4837
38506,120503,2026-03-04,103.7844
38507,120503,2026-03-05,102.3771
38508,120503,2026-03-06,102.8875
38509,120503,2026-03-07,102.8875
38510,120503,2026-03-08,102.8875
38511,120503,2026-03-09,101.8901
38512,120503,2026-03-10,103.2154
38513,120503,2026-03-11,102.5219
38514,120503,2026-03-12,105.2966
38515,120503,2026-03-13,106.7232
38516,120503,2026-03-14,106.7232
38517,120503,2026-03-15,106.7232
38518,120503,2026-03-16,106.0307
38519,120503,2026-03-17,106.1041
38520,120503,2026-03-18,106.8668
38521,120503,2026-03-19,107.6635
38522,120503,2026-03-20,108.1401
38523,120503,2026-03-21,108.1401
38524,120503,2026-03-22,108.1401
38525,120503,2026-03-23,109.3973
38526,120503,2026-03-24,109.3351
38527,120503,2026-03-25,109.0383
38528,120503,2026-03-26,108.7614
38529,120503,2026-03-27,109.6444
38530,120503,2026-03-28,109.6444
38531,120503,2026-03-29,109.6444
38532,120503,2026-03-30,110.0548
38533,120503,2026-03-31,110.3949
38534,120503,2026-04-01,111.2292
38535,120503,2026-04-02,109.2916
38536,120503,2026-04-03,109.6475
38537,120503,2026-04-04,109.6475
38538,120503,2026-04-05,109.6475
38539,120503,2026-04-06,109.9157
38540,120503,2026-04-07,111.6029
38541,120503,2026-04-08,110.1653
38542,120503,2026-04-09,111.7463
38543,120503,2026-04-10,111.8783
38544,120503,2026-04-11,111.8783
38545,120503,2026-04-12,111.8783
38546,120503,2026-04-13,112.4198
38547,120503,2026-04-14,114.1526
38548,120503,2026-04-15,114.7778
38549,120503,2026-04-16,115.2432
38550,120503,2026-04-17,115.5493
38551,120503,2026-04-18,115.5493
38552,120503,2026-04-19,115.5493
38553,120503,2026-04-20,115.117
38554,120503,2026-04-21,115.1475
38555,120503,2026-04-22,114.4822
38556,120503,2026-04-23,114.4963
38557,120503,2026-04-24,112.2196
38558,120503,2026-04-25,112.2196
38559,120503,2026-04-26,112.2196
38560,120503,2026-04-27,112.7031
38561,120503,2026-04-28,112.6403
38562,120503,2026-04-29,112.3647
38563,120503,2026-04-30,112.6408
38564,120503,2026-05-01,111.2831
38565,120503,2026-05-02,111.2831
38566,120503,2026-05-03,111.2831
38567,120503,2026-05-04,113.2511
38568,120503,2026-05-05,113.2069
38569,120503,2026-05-06,113.1197
38570,120503,2026-05-07,112.2186
38571,120503,2026-05-08,112.3002
38572,120503,2026-05-09,112.3002
38573,120503,2026-05-10,112.3002
38574,120503,2026-05-11,113.7409
38575,120503,2026-05-12,114.8441
38576,120503,2026-05-13,115.7724
38577,120503,2026-05-14,116.3917
38578,120503,2026-05-15,116.0841
38579,120503,2026-05-16,116.0841
38580,120503,2026-05-17,116.0841
38581,120503,2026-05-18,114.6681
38582,120503,2026-05-19,114.524
38583,120503,2026-05-20,114.345
38584,120503,2026-05-21,115.4671
38585,120503,2026-05-22,115.8423
38586,120503,2026-05-23,115.8423
38587,120503,2026-05-24,115.8423
38588,120503,2026-05-25,117.5619
38589,120503,2026-05-26,118.8713
38590,120503,2026-05-27,118.4548
38591,120503,2026-05-28,116.6544
38592,120503,2026-05-29,118.1496
38593,120504,2022-01-03,60.1474
38594,120504,2022-01-04,59.4577
38595,120504,2022-01-05,60.2855
38596,120504,2022-01-06,60.5202
38597,120504,2022-01-07,60.6373
38598,120504,2022-01-08,60.6373
38599,120504,2022-01-09,60.6373
38600,120504,2022-01-10,61.5388
38601,120504,2022-01-11,62.3051
38602,120504,2022-01-12,62.6963
38603,120504,2022-01-13,62.991
38604,120504,2022-01-14,63.367
38605,120504,2022-01-15,63.367
38606,120504,2022-01-16,63.367
38607,120504,2022-01-17,63.1764
38608,120504,2022-01-18,63.1783
38609,120504,2022-01-19,62.7099
38610,120504,2022-01-20,62.5583
38611,120504,2022-01-21,62.3885
38612,120504,2022-01-22,62.3885
38613,120504,2022-01-23,62.3885
38614,120504,2022-01-24,62.0719
38615,120504,2022-01-25,62.1789
38616,120504,2022-01-26,62.0335
38617,120504,2022-01-27,62.341
38618,120504,2022-01-28,61.4871
38619,120504,2022-01-29,61.4871
38620,120504,2022-01-30,61.4871
38621,120504,2022-01-31,61.4574
38622,120504,2022-02-01,61.5605
38623,120504,2022-02-02,61.4237
38624,120504,2022-02-03,61.3621
38625,120504,2022-02-04,60.5414
